Deal Date,Security Code,Company,Client Name,Deal Type,Quantity,Price
11/10/2022,533248,GPPL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,1083219,89.00
11/10/2022,533248,GPPL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,1083219,89.00
11/10/2022,535789,IBULHSGFIN,ISHARES CORE MSCI EMERGING MARKETS ETF,P,1060489,127.60
11/10/2022,535789,IBULHSGFIN,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,1060489,127.60
11/10/2022,500696,HINDUNILVR,ISHARES CORE MSCI EMERGING MARKETS ETF,P,1057504,2605.60
11/10/2022,500696,HINDUNILVR,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,1057504,2605.60
11/10/2022,540065,RBLBANK,ISHARES CORE MSCI EMERGING MARKETS ETF,P,1052601,120.65
11/10/2022,540065,RBLBANK,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,1052601,120.65
11/10/2022,540691,ABCAPITAL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,1043877,114.65
11/10/2022,540691,ABCAPITAL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,1043877,114.65
11/10/2022,500295,VEDL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,1009939,297.05
11/10/2022,500295,VEDL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,1009939,297.05
11/10/2022,500850,INDHOTEL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,1001437,337.15
11/10/2022,500850,INDHOTEL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,1001437,337.15
11/10/2022,532522,PETRONET,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,972858,202.75
11/10/2022,532522,PETRONET,ISHARES CORE MSCI EMERGING MARKETS ETF,P,972858,202.75
11/10/2022,532809,FSL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,919442,104.90
11/10/2022,532809,FSL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,919442,104.90
11/10/2022,533096,ADANIPOWER,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,903965,365.35
11/10/2022,533096,ADANIPOWER,ISHARES CORE MSCI EMERGING MARKETS ETF,P,903965,365.35
11/10/2022,500510,LT,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,888336,1909.65
11/10/2022,500510,LT,ISHARES CORE MSCI EMERGING MARKETS ETF,P,888336,1909.65
11/10/2022,521064,TRIDENT,ISHARES INDIA SC MAURITIUS COMPANY,S,857408,37.35
11/10/2022,521064,TRIDENT,ISHARES MSCI INDIA SMALL-CAP ETF,P,857408,37.35
11/10/2022,541153,BANDHANBNK,ISHARES CORE MSCI EMERGING MARKETS ETF,P,832936,267.40
11/10/2022,541153,BANDHANBNK,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,832936,267.40
11/10/2022,532868,DLF,ISHARES CORE MSCI EMERGING MARKETS ETF,P,832903,366.25
11/10/2022,532868,DLF,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,832903,366.25
11/10/2022,500096,DABUR,ISHARES CORE MSCI EMERGING MARKETS ETF,P,823686,529.10
11/10/2022,500096,DABUR,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,823686,529.10
11/10/2022,500228,JSWSTEEL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,818890,666.00
11/10/2022,500228,JSWSTEEL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,818890,666.00
11/10/2022,500425,AMBUJACEM,ISHARES CORE MSCI EMERGING MARKETS ETF,P,796578,522.65
11/10/2022,500425,AMBUJACEM,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,796578,522.65
11/10/2022,500104,HINDPETRO,ISHARES CORE MSCI EMERGING MARKETS ETF,P,791743,214.90
11/10/2022,500104,HINDPETRO,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,791743,214.90
11/10/2022,500003,AEGISLOG,ISHARES CORE MSCI EMERGING MARKETS ETF,P,784225,288.80
11/10/2022,500003,AEGISLOG,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,784225,288.80
11/10/2022,500940,FINPIPE,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,775493,139.85
11/10/2022,500940,FINPIPE,ISHARES CORE MSCI EMERGING MARKETS ETF,P,775493,139.85
11/10/2022,500800,TATACONSUM,ISHARES CORE MSCI EMERGING MARKETS ETF,P,766991,757.15
11/10/2022,500800,TATACONSUM,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,766991,757.15
11/10/2022,532805,REDINGTON,ISHARES CORE MSCI EMERGING MARKETS ETF,P,750916,140.95
11/10/2022,532805,REDINGTON,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,750916,140.95
11/10/2022,543330,DEVYANI,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,738682,193.80
11/10/2022,543330,DEVYANI,ISHARES CORE MSCI EMERGING MARKETS ETF,P,738682,193.80
11/10/2022,532755,TECHM,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,738321,1029.35
11/10/2022,532755,TECHM,ISHARES CORE MSCI EMERGING MARKETS ETF,P,738321,1029.35
11/10/2022,500086,EXIDEIND,ISHARES CORE MSCI EMERGING MARKETS ETF,P,732020,156.95
11/10/2022,500086,EXIDEIND,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,732020,156.95
11/10/2022,500093,CGPOWER,ISHARES CORE MSCI EMERGING MARKETS ETF,P,722250,254.90
11/10/2022,500093,CGPOWER,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,722250,254.90
11/10/2022,534816,INDUSTOWER,ISHARES CORE MSCI EMERGING MARKETS ETF,P,716862,197.10
11/10/2022,534816,INDUSTOWER,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,716862,197.10
11/10/2022,531642,MARICO,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,706984,514.85
11/10/2022,531642,MARICO,ISHARES CORE MSCI EMERGING MARKETS ETF,P,706984,514.85
11/10/2022,540750,IEX,ISHARES CORE MSCI EMERGING MARKETS ETF,P,705540,143.10
11/10/2022,540750,IEX,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,705540,143.10
11/10/2022,532921,ADANIPORTS,ISHARES CORE MSCI EMERGING MARKETS ETF,P,662392,808.10
11/10/2022,532921,ADANIPORTS,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,662392,808.10
11/10/2022,512070,UPL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,660306,683.00
11/10/2022,512070,UPL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,660306,683.00
11/10/2022,532210,CUB,ISHARES CORE MSCI EMERGING MARKETS ETF,P,656824,179.00
11/10/2022,532210,CUB,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,656824,179.00
11/10/2022,532843,FORTIS,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,637692,271.40
11/10/2022,532843,FORTIS,ISHARES CORE MSCI EMERGING MARKETS ETF,P,637692,271.40
11/10/2022,500087,CIPLA,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,629290,1118.85
11/10/2022,500087,CIPLA,ISHARES CORE MSCI EMERGING MARKETS ETF,P,629290,1118.85
11/10/2022,532720,M&MFIN,ISHARES CORE MSCI EMERGING MARKETS ETF,P,625861,204.35
11/10/2022,532720,M&MFIN,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,625861,204.35
11/10/2022,539876,CROMPTON,ISHARES CORE MSCI EMERGING MARKETS ETF,P,624229,390.75
11/10/2022,539876,CROMPTON,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,624229,390.75
11/10/2022,532374,STLTECH,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,603835,178.85
11/10/2022,532374,STLTECH,ISHARES CORE MSCI EMERGING MARKETS ETF,P,603835,178.85
11/10/2022,540719,SBILIFE,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,598564,1239.30
11/10/2022,540719,SBILIFE,ISHARES CORE MSCI EMERGING MARKETS ETF,P,598564,1239.30
11/10/2022,539437,IDFCFIRSTB,ISHARES INDIA SC MAURITIUS COMPANY,S,596769,53.75
11/10/2022,539437,IDFCFIRSTB,ISHARES MSCI INDIA SMALL-CAP ETF,P,596769,53.75
11/10/2022,500840,EIHOTEL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,583953,187.30
11/10/2022,500840,EIHOTEL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,583953,187.30
11/10/2022,543220,MAXHEALTH,ISHARES CORE MSCI EMERGING MARKETS ETF,P,578540,410.75
11/10/2022,543220,MAXHEALTH,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,578540,410.75
11/10/2022,533106,OIL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,566880,189.50
11/10/2022,533106,OIL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,566880,189.50
11/10/2022,511243,CHOLAFIN,ISHARES CORE MSCI EMERGING MARKETS ETF,P,558770,729.85
11/10/2022,511243,CHOLAFIN,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,558770,729.85
11/10/2022,532814,INDIANB,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,548951,198.40
11/10/2022,532814,INDIANB,ISHARES CORE MSCI EMERGING MARKETS ETF,P,548951,198.40
11/10/2022,532286,JINDALSTEL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,546763,446.50
11/10/2022,532286,JINDALSTEL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,546763,446.50
11/10/2022,532926,JYOTHYLAB,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,540288,200.80
11/10/2022,532926,JYOTHYLAB,ISHARES CORE MSCI EMERGING MARKETS ETF,P,540288,200.80
11/10/2022,532523,BIOCON,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,537316,277.40
11/10/2022,532523,BIOCON,ISHARES CORE MSCI EMERGING MARKETS ETF,P,537316,277.40
11/10/2022,500877,APOLLOTYRE,ISHARES CORE MSCI EMERGING MARKETS ETF,P,530120,270.45
11/10/2022,500877,APOLLOTYRE,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,530120,270.45
11/10/2022,543334,NUVOCO,ISHARES CORE MSCI EMERGING MARKETS ETF,P,515593,399.90
11/10/2022,543334,NUVOCO,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,515593,399.90
11/10/2022,533155,JUBLFOOD,ISHARES CORE MSCI EMERGING MARKETS ETF,P,509404,615.75
11/10/2022,533155,JUBLFOOD,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,509404,615.75
11/10/2022,532424,GODREJCP,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,501765,832.25
11/10/2022,532424,GODREJCP,ISHARES CORE MSCI EMERGING MARKETS ETF,P,501765,832.25
11/10/2022,532953,VGUARD,ISHARES CORE MSCI EMERGING MARKETS ETF,P,501360,251.20
11/10/2022,532953,VGUARD,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,501360,251.20
11/10/2022,532483,CANBK,ISHARES CORE MSCI EMERGING MARKETS ETF,P,479875,227.65
11/10/2022,532483,CANBK,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,479875,227.65
11/10/2022,530005,INDIACEM,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,474298,275.25
11/10/2022,530005,INDIACEM,ISHARES CORE MSCI EMERGING MARKETS ETF,P,474298,275.25
11/10/2022,500164,GODREJIND,ISHARES CORE MSCI EMERGING MARKETS ETF,P,473014,430.05
11/10/2022,500164,GODREJIND,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,473014,430.05
11/10/2022,540133,ICICIPRULI,ISHARES CORE MSCI EMERGING MARKETS ETF,P,461459,515.60
11/10/2022,540133,ICICIPRULI,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,461459,515.60
11/10/2022,502986,VTL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,445495,349.15
11/10/2022,502986,VTL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,445495,349.15
11/10/2022,540222,LAURUSLABS,ISHARES CORE MSCI EMERGING MARKETS ETF,P,437620,516.60
11/10/2022,540222,LAURUSLABS,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,437620,516.60
11/10/2022,532702,GSPL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,431405,220.70
11/10/2022,532702,GSPL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,431405,220.70
11/10/2022,535755,ABFRL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,408619,338.75
11/10/2022,535755,ABFRL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,408619,338.75
11/10/2022,524000,POONAWALLA,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,406851,325.70
11/10/2022,524000,POONAWALLA,ISHARES CORE MSCI EMERGING MARKETS ETF,P,406851,325.70
11/10/2022,500085,CHAMBLFERT,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,406668,318.55
11/10/2022,500085,CHAMBLFERT,ISHARES CORE MSCI EMERGING MARKETS ETF,P,406668,318.55
11/10/2022,532754,GMRINFRA,ISHARES MSCI INDIA SMALL-CAP ETF,P,405192,35.15
11/10/2022,532754,GMRINFRA,ISHARES INDIA SC MAURITIUS COMPANY,S,405192,35.15
11/10/2022,541450,ADANIGREEN,ISHARES CORE MSCI EMERGING MARKETS ETF,P,404762,2155.90
11/10/2022,541450,ADANIGREEN,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,404762,2155.90
11/10/2022,532482,GRANULES,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,400896,347.05
11/10/2022,532482,GRANULES,ISHARES CORE MSCI EMERGING MARKETS ETF,P,400896,347.05
11/10/2022,532432,UNITDSPR,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,398591,857.95
11/10/2022,532432,UNITDSPR,ISHARES CORE MSCI EMERGING MARKETS ETF,P,398591,857.95
11/10/2022,500253,LICHSGFIN,ISHARES CORE MSCI EMERGING MARKETS ETF,P,395020,416.20
11/10/2022,500253,LICHSGFIN,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,395020,416.20
11/10/2022,540767,NAM-INDIA,ISHARES CORE MSCI EMERGING MARKETS ETF,P,393161,270.55
11/10/2022,540767,NAM-INDIA,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,393161,270.55
11/10/2022,532400,BSOFT,ISHARES CORE MSCI EMERGING MARKETS ETF,P,386288,289.10
11/10/2022,532400,BSOFT,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,386288,289.10
11/10/2022,541301,ORIENTELEC,ISHARES CORE MSCI EMERGING MARKETS ETF,P,382602,272.95
11/10/2022,541301,ORIENTELEC,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,382602,272.95
11/10/2022,532756,CIEINDIA,ISHARES CORE MSCI EMERGING MARKETS ETF,P,375469,320.10
11/10/2022,532756,CIEINDIA,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,375469,320.10
11/10/2022,500300,GRASIM,ISHARES CORE MSCI EMERGING MARKETS ETF,P,359167,1673.95
11/10/2022,500300,GRASIM,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,359167,1673.95
11/10/2022,532514,IGL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,357292,375.95
11/10/2022,532514,IGL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,357292,375.95
11/10/2022,500038,BALRAMCHIN,ISHARES CORE MSCI EMERGING MARKETS ETF,P,338504,357.90
11/10/2022,500038,BALRAMCHIN,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,338504,357.90
11/10/2022,532636,IIFL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,338224,361.10
11/10/2022,532636,IIFL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,338224,361.10
11/10/2022,500144,FINCABLES,ISHARES CORE MSCI EMERGING MARKETS ETF,P,337375,452.25
11/10/2022,500144,FINCABLES,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,337375,452.25
11/10/2022,542066,ATGL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,326829,3161.00
11/10/2022,542066,ATGL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,326829,3161.00
11/10/2022,524804,AUROPHARMA,ISHARES CORE MSCI EMERGING MARKETS ETF,P,319465,535.45
11/10/2022,524804,AUROPHARMA,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,319465,535.45
11/10/2022,517354,HAVELLS,ISHARES CORE MSCI EMERGING MARKETS ETF,P,312163,1345.40
11/10/2022,517354,HAVELLS,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,312163,1345.40
11/10/2022,500034,BAJFINANCE,ISHARES CORE MSCI EMERGING MARKETS ETF,P,310049,7293.40
11/10/2022,500034,BAJFINANCE,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,310049,7293.40
11/10/2022,500493,BHARATFORG,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,306970,778.15
11/10/2022,500493,BHARATFORG,ISHARES CORE MSCI EMERGING MARKETS ETF,P,306970,778.15
11/10/2022,500469,FEDERALBNK,ISHARES INDIA SC MAURITIUS COMPANY,S,304856,121.35
11/10/2022,500469,FEDERALBNK,ISHARES MSCI INDIA SMALL-CAP ETF,P,304856,121.35
11/10/2022,532733,SUNTV,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,300005,534.65
11/10/2022,532733,SUNTV,ISHARES CORE MSCI EMERGING MARKETS ETF,P,300005,534.65
11/10/2022,509480,BERGEPAINT,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,296933,622.75
11/10/2022,509480,BERGEPAINT,ISHARES CORE MSCI EMERGING MARKETS ETF,P,296933,622.75
11/10/2022,532929,BRIGADE,ISHARES CORE MSCI EMERGING MARKETS ETF,P,296253,513.15
11/10/2022,532929,BRIGADE,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,296253,513.15
11/10/2022,532221,SONATSOFTW,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,295570,517.55
11/10/2022,532221,SONATSOFTW,ISHARES CORE MSCI EMERGING MARKETS ETF,P,295570,517.55
11/10/2022,532296,GLENMARK,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,294302,393.10
11/10/2022,532296,GLENMARK,ISHARES CORE MSCI EMERGING MARKETS ETF,P,294302,393.10
11/10/2022,500103,BHEL,ISHARES INDIA SC MAURITIUS COMPANY,S,293349,63.20
11/10/2022,500103,BHEL,ISHARES MSCI INDIA SMALL-CAP ETF,P,293349,63.20
11/10/2022,540716,ICICIGI,ISHARES CORE MSCI EMERGING MARKETS ETF,P,289286,1129.10
11/10/2022,540716,ICICIGI,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,289286,1129.10
11/10/2022,500477,ASHOKLEY,ISHARES INDIA SC MAURITIUS COMPANY,S,287471,154.35
11/10/2022,500477,ASHOKLEY,ISHARES MSCI INDIA SMALL-CAP ETF,P,287471,154.35
11/10/2022,500575,VOLTAS,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,285286,899.90
11/10/2022,500575,VOLTAS,ISHARES CORE MSCI EMERGING MARKETS ETF,P,285286,899.90
11/10/2022,543066,SBICARD,ISHARES CORE MSCI EMERGING MARKETS ETF,P,284298,882.95
11/10/2022,543066,SBICARD,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,284298,882.95
11/10/2022,543217,MINDSPACE,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,284101,363.97
11/10/2022,543217,MINDSPACE,ISHARES CORE MSCI EMERGING MARKETS ETF,P,284101,363.97
11/10/2022,500271,MFSL,ISHARES CORE MSCI EMERGING MARKETS ETF,P,282512,758.20
11/10/2022,500271,MFSL,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,282512,758.20
11/10/2022,532670,RENUKA,ISHARES MSCI INDIA SMALL-CAP ETF,P,280951,65.35
11/10/2022,532670,RENUKA,ISHARES INDIA SC MAURITIUS COMPANY,S,280951,65.35
11/10/2022,542830,IRCTC,ISHARES CORE MSCI EMERGING MARKETS ETF,P,278630,731.20
11/10/2022,542830,IRCTC,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,278630,731.20
11/10/2022,522205,PRAJIND,ISHARES CORE MSCI EMERGING MARKETS ETF,P,277889,454.10
11/10/2022,522205,PRAJIND,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,277889,454.10
11/10/2022,541179,ISEC,ISHARES CORE MSCI EMERGING MARKETS ETF,P,269426,510.85
11/10/2022,541179,ISEC,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,269426,510.85
11/10/2022,531162,EMAMILTD,ISHARES CORE MSCI EMERGING MARKETS ETF,P,269237,475.60
11/10/2022,531162,EMAMILTD,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,269237,475.60
11/10/2022,533274,PRESTIGE,ISHARES CORE MSCI EMERGING MARKETS ETF,P,266317,454.50
11/10/2022,533274,PRESTIGE,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,266317,454.50
11/10/2022,524208,AARTIIND,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,261861,769.50
11/10/2022,524208,AARTIIND,ISHARES CORE MSCI EMERGING MARKETS ETF,P,261861,769.50
11/10/2022,532659,IDFC,ISHARES MSCI INDIA SMALL-CAP ETF,P,257261,72.55
11/10/2022,532659,IDFC,ISHARES INDIA SC MAURITIUS COMPANY,S,257261,72.55
11/10/2022,500251,TRENT,ISHARES CORE MSCI EMERGING MARKETS ETF,P,252678,1431.85
11/10/2022,500251,TRENT,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,252678,1431.85
11/10/2022,531344,CONCOR,ISHARES CORE MSCI EMERGING MARKETS ETF,P,251531,689.95
11/10/2022,531344,CONCOR,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,251531,689.95
11/10/2022,533519,LTF,ISHARES INDIA SC MAURITIUS COMPANY,S,250201,76.80
11/10/2022,533519,LTF,ISHARES MSCI INDIA SMALL-CAP ETF,P,250201,76.80
11/10/2022,511218,SHRIRAMFIN,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,248177,1177.75
11/10/2022,511218,SHRIRAMFIN,ISHARES CORE MSCI EMERGING MARKETS ETF,P,248177,1177.75
11/10/2022,543498,MSUMI,ISHARES INDIA SC MAURITIUS COMPANY,S,247297,86.80
11/10/2022,543498,MSUMI,ISHARES MSCI INDIA SMALL-CAP ETF,P,247297,86.80
11/10/2022,532343,TVSMOTOR,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,246837,1066.65
11/10/2022,532343,TVSMOTOR,ISHARES CORE MSCI EMERGING MARKETS ETF,P,246837,1066.65
11/10/2022,500183,HFCL,ISHARES MSCI INDIA SMALL-CAP ETF,P,246815,79.90
11/10/2022,500183,HFCL,ISHARES INDIA SC MAURITIUS COMPANY,S,246815,79.90
11/10/2022,500257,LUPIN,ISHARES CORE MSCI EMERGING MARKETS ETF,P,245503,707.20
11/10/2022,500257,LUPIN,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,245503,707.20
11/10/2022,543064,SUVENPHAR,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,244874,419.65
11/10/2022,543064,SUVENPHAR,ISHARES CORE MSCI EMERGING MARKETS ETF,P,244874,419.65
11/10/2022,500165,KANSAINER,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,243718,476.70
11/10/2022,500165,KANSAINER,ISHARES CORE MSCI EMERGING MARKETS ETF,P,243718,476.70
11/10/2022,532714,KEC,ISHARES CORE MSCI EMERGING MARKETS ETF,P,235554,418.20
11/10/2022,532714,KEC,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,235554,418.20
11/10/2022,512573,AVANTIFEED,ISHARES CORE MSCI EMERGING MARKETS ETF,P,235200,491.65
11/10/2022,512573,AVANTIFEED,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,235200,491.65
11/10/2022,532955,RECLTD,ISHARES MSCI INDIA SMALL-CAP ETF,P,232080,93.00
11/10/2022,532955,RECLTD,ISHARES INDIA SC MAURITIUS COMPANY,S,232080,93.00
11/10/2022,532978,BAJAJFINSV,ISHARES CORE MSCI EMERGING MARKETS ETF,P,228320,1684.40
11/10/2022,532978,BAJAJFINSV,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,228320,1684.40
11/10/2022,532922,EDELWEISS,ISHARES MSCI INDIA SMALL-CAP ETF,P,227642,63.05
11/10/2022,532922,EDELWEISS,ISHARES INDIA SC MAURITIUS COMPANY,S,227642,63.05
11/10/2022,543390,POLICYBZR,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,227339,479.10
11/10/2022,543390,POLICYBZR,ISHARES CORE MSCI EMERGING MARKETS ETF,P,227339,479.10
11/10/2022,542920,SUMICHEM,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,227258,504.95
11/10/2022,542920,SUMICHEM,ISHARES CORE MSCI EMERGING MARKETS ETF,P,227258,504.95
11/10/2022,500008,ARE&M,ISHARES CORE MSCI EMERGING MARKETS ETF,P,224245,495.90
11/10/2022,500008,ARE&M,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,224245,495.90
11/10/2022,532779,TORNTPOWER,ISHARES CORE EMERGING MARKETS MAURITIUS CO,S,222226,491.35
11/10/2022,532779,TORNTPOWER,ISHARES CORE MSCI EMERGING MARKETS ETF,P,222226,491.35
